id,game_id,period,clock_time,time_remaining,utc_time,offense_team,defense_team,is_home_offense,offense_player,offense_player_id,result_player,result_player_id,play_type,play_result,description,tags,play_number,is_home,after_timeout,shot_quality,home_score,away_score,run_team,run_points,home_run,away_run,score_margin,leading_team,score_margin_percent,possession_number,seconds_remaining,game_percent_complete,points_last_minute,possessions_last_minute,lead_changes,largest_lead,bonus,double_bonus,timeouts_remaining_home,timeouts_remaining_away,previous_play_type,time_since_last_score
5a1b362bf93449117509f6ae,W20171125BISMCG,1,3,3,2017-11-25T00:17:43.469000,Bishops,McGill,True,Edith Noblecilla,5636e96d1e31501db44907a9,Edith Noblecilla,5636e96d1e31501db44907a9,Non Possession,Free Throw,4 Edith Noblecilla > Non Possession > Free Throw,,62,True,False,,2,10,home,2,2,0,-8,away,-66.66666666666666,36,1803,24.875,2,1,0,10,False,False,5,5,Non Possession,262.892
5a1b362bf93449117509f6af,W20171125BISMCG,1,3,3,2017-11-25T00:17:57.921000,McGill,Bishops,False,Gladys Hakizimana,563fb8d4d269224c4b13ff15,Gladys Hakizimana,563fb8d4d269224c4b13ff15,Transition,Miss 3 Pts,5 Gladys Hakizimana > Transition > Ballhandler > Dribble Jumper > Long/3pt > Miss 3 Pts,,102,False,False,0.6557637886477361,2,10,home,2,2,0,-8,away,-66.66666666666666,36,1803,24.875,2,1,0,10,False,False,5,5,Non Possession,277.344
5a1b362bf93449117509f6b0,W20171125BISMCG,2,576,576,2017-11-25T00:00:32.700000,Bishops,McGill,True,Marie-Evrardine Berrouette,59e643fd44b2b8aa7e880b31,Ashley Milhomme,5636e96d1e31501db44907aa,P&R Ball Handler,Make 2 Pts,6 Ashley Milhomme > P&R Ball Handler > Left P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 22 Marie-Evrardine Berrouette > Cut > Basket > Make 2 Pts,,11,True,True,1.243590942461384,2,10,home,2,2,0,-8,away,-66.66666666666666,37,1776,26.0,2,1,0,10,False,False,5,5,Transition,-767.877
5a1b362bf93449117509f6b1,W20171125BISMCG,2,563,563,2017-11-25T00:00:57.883000,McGill,Bishops,False,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Alex Kiss-Rusk,550a5a2f4bc1ea55eb70e367,Post-Up,Make 2 Pts,21 Alex Kiss-Rusk > Post-Up > Left Block > Defense Commits > Ball Delivered > 9 Marie-Love Michel > Cut > Basket > Make 2 Pts,,11,False,True,1.2166194541798871,4,10,home,4,4,0,-6,away,-42.857142857142854,38,1763,26.541666666666668,4,2,0,10,False,False,5,5,P&R Ball Handler,25.183
5a1b362bf93449117509f6b3,W20171125BISMCG,2,542,542,2017-11-25T00:01:19.093000,Bishops,McGill,True,Edith Noblecilla,5636e96d1e31501db44907a9,Edith Noblecilla,5636e96d1e31501db44907a9,P&R Ball Handler,Turnover,4 Edith Noblecilla > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover,,69,True,False,,4,12,away,2,0,2,-8,away,-50.0,39,1742,27.416666666666668,6,3,0,10,False,False,5,5,Post-Up,21.21
5a1b362bf93449117509f6b4,W20171125BISMCG,2,534,534,2017-11-25T00:01:52.809000,McGill,Bishops,False,Alex Kiss-Rusk,550a5a2f4bc1ea55eb70e367,Alex Kiss-Rusk,550a5a2f4bc1ea55eb70e367,No Play Type,Turnover,21 Alex Kiss-Rusk > No Play Type > Turnover,,60,False,False,,4,12,away,2,0,2,-8,away,-50.0,40,1734,27.750000000000004,6,3,0,10,False,False,5,5,P&R Ball Handler,54.926
5a1b362bf93449117509f6b5,W20171125BISMCG,2,523,523,2017-11-25T00:02:18.870000,Bishops,McGill,True,Mara Marchizotti,5636e96d1e31501db44907b0,Mara Marchizotti,5636e96d1e31501db44907b0,Post-Up,Miss 2 Pts,15 Mara Marchizotti > Post-Up > Left Block > Left Shoulder > Dribble Move > To Jumper > Miss 2 Pts,,73,True,False,0.6962398500798601,4,12,away,2,0,2,-8,away,-50.0,40,1723,28.208333333333336,6,3,0,10,False,False,5,5,No Play Type,80.987
5a1b362bf93449117509f6b6,W20171125BISMCG,2,523,523,2017-11-25T00:02:23.901000,Bishops,McGill,True,Ashley Milhomme,5636e96d1e31501db44907aa,Ashley Milhomme,5636e96d1e31501db44907aa,Offensive Rebound,Make 2 Pts,6 Ashley Milhomme > Offensive Rebound > Long > Scoring Attempt > At Basket > Make 2 Pts,,65,True,False,0.973207104694995,4,12,away,2,0,2,-8,away,-50.0,41,1723,28.208333333333336,6,3,0,10,False,False,5,5,Post-Up,86.018
5a1b362bf93449117509f6b8,W20171125BISMCG,2,494,494,2017-11-25T00:02:33.132000,McGill,Bishops,False,Alex Kiss-Rusk,550a5a2f4bc1ea55eb70e367,Alex Kiss-Rusk,550a5a2f4bc1ea55eb70e367,Post-Up,Miss 2 Pts,21 Alex Kiss-Rusk > Post-Up > Right Block > Right Shoulder > Dribble Move > To Jumper > Miss 2 Pts,,73,False,False,0.6714305018011338,6,12,home,2,2,0,-6,away,-33.33333333333333,41,1694,29.416666666666668,4,2,0,10,False,False,5,5,Offensive Rebound,9.231
5a1b362bf93449117509f6b9,W20171125BISMCG,2,494,494,2017-11-25T00:02:51.624000,McGill,Bishops,False,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Offensive Rebound,Foul,9 Marie-Love Michel > Offensive Rebound > Short > Scoring Attempt > At Basket > Foul,,65,False,False,,6,12,home,2,2,0,-6,away,-33.33333333333333,42,1694,29.416666666666668,4,2,0,10,False,False,5,5,Post-Up,27.723
5a1b362bf93449117509f6bb,W20171125BISMCG,2,494,494,2017-11-25T00:03:18.312000,McGill,Bishops,False,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Non Possession,Free Throw,9 Marie-Love Michel > Non Possession > Free Throw,,62,False,False,,6,12,home,2,2,0,-6,away,-33.33333333333333,42,1694,29.416666666666668,4,2,0,10,False,False,5,5,Offensive Rebound,54.411
5a1b362bf93449117509f6bc,W20171125BISMCG,2,494,494,2017-11-25T00:03:31.874000,McGill,Bishops,False,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Non Possession,Free Throw,9 Marie-Love Michel > Non Possession > Free Throw,,62,False,False,,6,12,home,2,2,0,-6,away,-33.33333333333333,42,1694,29.416666666666668,4,2,0,10,False,False,5,5,Non Possession,67.973
5a1b362bf93449117509f6bd,W20171125BISMCG,2,479,479,2017-11-25T00:03:34.858000,Bishops,McGill,True,Ashley Milhomme,5636e96d1e31501db44907aa,Ashley Milhomme,5636e96d1e31501db44907aa,Spot-Up,Miss 3 Pts,6 Ashley Milhomme > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,,90,True,False,0.8820617623348983,6,12,home,2,2,0,-6,away,-33.33333333333333,42,1679,30.041666666666668,4,2,0,10,False,False,5,5,Non Possession,70.957
5a1b362bf93449117509f6bf,W20171125BISMCG,2,479,479,2017-11-25T00:03:49.778000,McGill,Bishops,False,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,Non Possession,No Violation,11 Geraldine Cabillo-Abante > Non Possession > No Violation,,62,False,False,,6,12,home,2,2,0,-6,away,-33.33333333333333,43,1679,30.041666666666668,4,2,0,10,False,False,5,5,Spot-Up,85.877
5a1b362bf93449117509f6c1,W20171125BISMCG,2,463,463,2017-11-25T00:04:27.232000,McGill,Bishops,False,Ruth Tshikudi-Tshila,57f3b8d41b427fb40bed6243,Ruth Tshikudi-Tshila,57f3b8d41b427fb40bed6243,No Play Type,Turnover,13 Ruth Tshikudi-Tshila > No Play Type > Turnover,,60,False,False,,6,12,home,2,2,0,-6,away,-33.33333333333333,43,1663,30.708333333333332,4,2,0,10,False,False,5,5,Non Possession,123.331
5a1b362bf93449117509f6c2,W20171125BISMCG,2,442,442,2017-11-25T00:04:46.194000,Bishops,McGill,True,Marie-Evrardine Berrouette,59e643fd44b2b8aa7e880b31,Ashley Milhomme,5636e96d1e31501db44907aa,ISO,Miss 2 Pts,6 Ashley Milhomme > ISO > Right > Drives Right > Defense Commits > Ball Delivered > 22 Marie-Evrardine Berrouette > Cut > Flash > Miss 2 Pts,,11,True,False,0.7759216529463266,6,12,home,2,2,0,-6,away,-33.33333333333333,43,1642,31.583333333333336,4,2,0,10,False,False,5,5,No Play Type,142.293
5a1b362bf93449117509f6c3,W20171125BISMCG,2,442,442,2017-11-25T00:04:56.776000,Bishops,McGill,True,Noemie Hamel-Petit,5636e96d1e31501db44907ab,Noemie Hamel-Petit,5636e96d1e31501db44907ab,Offensive Rebound,Run Offense,10 Noemie Hamel-Petit > Offensive Rebound > Short > Run Offense,,65,True,False,,6,12,home,2,2,0,-6,away,-33.33333333333333,44,1642,31.583333333333336,4,2,0,10,False,False,5,5,ISO,152.875
5a1b362bf93449117509f6c4,W20171125BISMCG,2,437,437,2017-11-25T00:04:56.776000,Bishops,McGill,True,Ashley Milhomme,5636e96d1e31501db44907aa,Ashley Milhomme,5636e96d1e31501db44907aa,Spot-Up,Make 3 Pts,6 Ashley Milhomme > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,,90,True,False,0.9013819055362726,6,12,home,2,2,0,-6,away,-33.33333333333333,44,1637,31.791666666666668,4,2,0,10,False,False,5,5,Offensive Rebound,152.875
5a1b362bf93449117509f6c5,W20171125BISMCG,2,423,423,2017-11-25T00:05:09.506000,McGill,Bishops,False,Gladys Hakizimana,563fb8d4d269224c4b13ff15,Gladys Hakizimana,563fb8d4d269224c4b13ff15,Cut,Make 2 Pts,5 Gladys Hakizimana > Cut > Basket > Make 2 Pts,,11,False,False,1.1401425442212734,9,12,home,5,5,0,-3,away,-14.285714285714285,45,1623,32.375,5,2,0,10,False,False,5,5,Spot-Up,12.73
5a1b362bf93449117509f6c7,W20171125BISMCG,2,423,423,2017-11-25T00:05:29.756000,Bishops,McGill,True,Ashley Milhomme,5636e96d1e31501db44907aa,Ashley Milhomme,5636e96d1e31501db44907aa,Non Possession,No Violation,6 Ashley Milhomme > Non Possession > No Violation,,62,True,False,,9,14,away,2,0,2,-5,away,-21.73913043478261,46,1623,32.375,7,3,0,10,False,False,5,5,Cut,20.25
5a1b362bf93449117509f6c8,W20171125BISMCG,2,400,400,2017-11-25T00:06:00.228000,Bishops,McGill,True,Metchline Gabelus,57f46d421b427fb40b84fc2a,Metchline Gabelus,57f46d421b427fb40b84fc2a,P&R Ball Handler,Foul,5 Metchline Gabelus > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > To Basket > Foul,,69,True,False,,9,14,away,2,0,2,-5,away,-21.73913043478261,46,1600,33.33333333333333,7,3,0,10,False,False,5,5,Non Possession,50.722
5a1b362bf93449117509f6c9,W20171125BISMCG,2,400,400,2017-11-25T00:06:32.682000,Bishops,McGill,True,Metchline Gabelus,57f46d421b427fb40b84fc2a,Metchline Gabelus,57f46d421b427fb40b84fc2a,Non Possession,Free Throw,5 Metchline Gabelus > Non Possession > Free Throw,,62,True,False,,9,14,away,2,0,2,-5,away,-21.73913043478261,47,1600,33.33333333333333,7,3,0,10,False,False,5,5,P&R Ball Handler,83.176
5a1b362bf93449117509f6ca,W20171125BISMCG,2,400,400,2017-11-25T00:06:45.769000,Bishops,McGill,True,Metchline Gabelus,57f46d421b427fb40b84fc2a,Metchline Gabelus,57f46d421b427fb40b84fc2a,Non Possession,Free Throw,5 Metchline Gabelus > Non Possession > Free Throw,,62,True,False,,9,14,away,2,0,2,-5,away,-21.73913043478261,47,1600,33.33333333333333,7,3,0,10,False,False,5,5,Non Possession,96.263
5a1b362bf93449117509f6cb,W20171125BISMCG,2,397,397,2017-11-25T00:06:48.232000,McGill,Bishops,False,Kamsi Ogbudibe,59e6430544b2b8aa7e83e640,Kamsi Ogbudibe,59e6430544b2b8aa7e83e640,No Play Type,Turnover,22 Kamsi Ogbudibe > No Play Type > Turnover,,60,False,False,,9,14,away,2,0,2,-5,away,-21.73913043478261,47,1597,33.458333333333336,7,3,0,10,False,False,5,5,Non Possession,98.726
5a1b362bf93449117509f6cc,W20171125BISMCG,2,397,397,2017-11-25T00:07:12.338000,Bishops,McGill,True,Edith Noblecilla,5636e96d1e31501db44907a9,Edith Noblecilla,5636e96d1e31501db44907a9,Non Possession,Out of Bound 5 Sec Violation,4 Edith Noblecilla > Non Possession > Out of Bound 5 Sec Violation,,62,True,False,,9,14,away,2,0,2,-5,away,-21.73913043478261,47,1597,33.458333333333336,7,3,0,10,False,False,5,5,No Play Type,122.832
5a1b362bf93449117509f6cd,W20171125BISMCG,2,379,379,2017-11-25T00:07:31.751000,McGill,Bishops,False,Gladys Hakizimana,563fb8d4d269224c4b13ff15,Gladys Hakizimana,563fb8d4d269224c4b13ff15,Off Screen,Miss 2 Pts,5 Gladys Hakizimana > Off Screen > To Shooter's Right > Straight > Dribble Jumper > Short to < 17' > Miss 2 Pts,,64,False,False,0.6327067543806666,9,14,away,2,0,2,-5,away,-21.73913043478261,47,1579,34.208333333333336,7,3,0,10,False,False,5,5,Non Possession,142.245
5a1b362bf93449117509f6ce,W20171125BISMCG,2,369,369,2017-11-25T00:09:29.268000,McGill,Bishops,False,Frederique Potvin,57f3b8d41b427fb40bed6240,Frederique Potvin,57f3b8d41b427fb40bed6240,Off Screen,Miss 3 Pts,4 Frederique Potvin > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,,64,False,True,0.8972476976981734,9,14,away,2,0,2,-5,away,-21.73913043478261,48,1569,34.625,7,3,0,10,False,False,5,5,Off Screen,259.762
5a1b362bf93449117509f6d0,W20171125BISMCG,2,369,369,2017-11-25T00:09:36.875000,McGill,Bishops,False,Kamsi Ogbudibe,59e6430544b2b8aa7e83e640,Kamsi Ogbudibe,59e6430544b2b8aa7e83e640,Offensive Rebound,Miss 2 Pts,22 Kamsi Ogbudibe > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts,,65,False,False,1.0519559225867732,9,14,away,2,0,2,-5,away,-21.73913043478261,49,1569,34.625,7,3,0,10,False,False,5,5,Off Screen,267.369
5a1b362bf93449117509f6d2,W20171125BISMCG,2,363,363,2017-11-25T00:09:36.875000,McGill,Bishops,False,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Offensive Rebound,Make 2 Pts,9 Marie-Love Michel > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts,,65,False,False,1.0586326475531924,9,14,away,2,0,2,-5,away,-21.73913043478261,49,1563,34.875,7,3,0,10,False,False,5,5,Offensive Rebound,267.369
5a1b362bf93449117509f6d3,W20171125BISMCG,2,344,344,2017-11-25T00:09:49.115000,Bishops,McGill,True,Edith Noblecilla,5636e96d1e31501db44907a9,Edith Noblecilla,5636e96d1e31501db44907a9,P&R Ball Handler,Miss 2 Pts,4 Edith Noblecilla > P&R Ball Handler > Left P&R > Side > Go Away from Pick > To Basket > Miss 2 Pts,,69,True,True,0.5510412751154689,9,16,away,4,0,4,-7,away,-28.000000000000004,49,1544,35.66666666666667,4,2,0,10,False,False,5,5,Offensive Rebound,12.24
5a1b362bf93449117509f6d4,W20171125BISMCG,2,328,328,2017-11-25T00:10:01.950000,McGill,Bishops,False,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Spot-Up,Foul,9 Marie-Love Michel > Spot-Up > Drives Right > To Basket > Foul,,90,False,False,,9,16,away,4,0,4,-7,away,-28.000000000000004,50,1528,36.333333333333336,4,2,0,10,False,False,5,5,P&R Ball Handler,25.075
5a1b362bf93449117509f6d6,W20171125BISMCG,2,328,328,2017-11-25T00:10:34.110000,McGill,Bishops,False,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Non Possession,Free Throw,9 Marie-Love Michel > Non Possession > Free Throw,,62,False,False,,9,16,away,4,0,4,-7,away,-28.000000000000004,51,1528,36.333333333333336,4,2,0,10,False,False,5,5,Spot-Up,57.235
5a1b362bf93449117509f6d7,W20171125BISMCG,2,328,328,2017-11-25T00:10:43.228000,McGill,Bishops,False,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Marie-Love Michel,550a5a2f4bc1ea55eb70e365,Non Possession,Free Throw,9 Marie-Love Michel > Non Possession > Free Throw,,62,False,False,,9,16,away,4,0,4,-7,away,-28.000000000000004,51,1528,36.333333333333336,4,2,0,10,False,False,5,5,Non Possession,66.353
5a1b362bf93449117509f6d8,W20171125BISMCG,2,318,318,2017-11-25T00:10:46.015000,Bishops,McGill,True,Marie-Evrardine Berrouette,59e643fd44b2b8aa7e880b31,Edith Noblecilla,5636e96d1e31501db44907a9,P&R Ball Handler,Make 2 Pts,4 Edith Noblecilla > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 22 Marie-Evrardine Berrouette > P&R Roll Man > Slips the Pick > To Basket > Make 2 Pts,,70,True,False,1.0296057795650408,9,16,away,4,0,4,-7,away,-28.000000000000004,51,1518,36.75,4,2,0,10,False,False,5,5,Non Possession,69.14
5a1b362bf93449117509f6d9,W20171125BISMCG,2,295,295,2017-11-25T00:11:09.085000,McGill,Bishops,False,Frederique Potvin,57f3b8d41b427fb40bed6240,Frederique Potvin,57f3b8d41b427fb40bed6240,Off Screen,Miss 2 Pts,4 Frederique Potvin > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Open > Short to < 17' > Miss 2 Pts,,64,False,False,0.750448237679965,11,16,home,2,2,0,-5,away,-18.51851851851852,52,1495,37.708333333333336,4,2,0,10,False,False,5,5,P&R Ball Handler,23.07
5a1b362bf93449117509f6da,W20171125BISMCG,2,289,289,2017-11-25T00:11:22.188000,Bishops,McGill,True,Ashley Milhomme,5636e96d1e31501db44907aa,Ashley Milhomme,5636e96d1e31501db44907aa,Transition,Make 2 Pts,6 Ashley Milhomme > Transition > Ballhandler > To Basket > Make 2 Pts,,102,True,False,1.1088404492565387,11,16,home,2,2,0,-5,away,-18.51851851851852,53,1489,37.958333333333336,4,2,0,10,False,False,5,5,Off Screen,36.173
5a1b362bf93449117509f6db,W20171125BISMCG,2,262,262,2017-11-25T00:11:36.318000,McGill,Bishops,False,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,P&R Ball Handler,Make 2 Pts,11 Geraldine Cabillo-Abante > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Make 2 Pts,,69,False,False,0.6608088048644248,13,16,home,4,4,0,-3,away,-10.344827586206897,54,1462,39.08333333333333,6,3,0,10,False,False,5,5,Transition,14.13
5a1b362bf93449117509f6dc,W20171125BISMCG,2,249,249,2017-11-25T00:12:00.025000,Bishops,McGill,True,Marie-Evrardine Berrouette,59e643fd44b2b8aa7e880b31,Ashley Milhomme,5636e96d1e31501db44907aa,P&R Ball Handler,Make 2 Pts,6 Ashley Milhomme > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 22 Marie-Evrardine Berrouette > P&R Roll Man > Rolls to Basket > Make 2 Pts,,70,True,False,1.1379935592471409,13,18,away,2,0,2,-5,away,-16.129032258064516,55,1449,39.625,8,4,0,10,False,False,5,5,P&R Ball Handler,23.707
5a1b362bf93449117509f6de,W20171125BISMCG,2,225,225,2017-11-25T00:12:15.145000,McGill,Bishops,False,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,ISO,Make 2 Pts,11 Geraldine Cabillo-Abante > ISO > Top > Drives Right > To Basket > Make 2 Pts,,38,False,False,0.6043731459491409,15,18,home,2,2,0,-3,away,-9.090909090909092,56,1425,40.625,8,4,0,10,False,False,5,5,P&R Ball Handler,15.12
5a1b362bf93449117509f6df,W20171125BISMCG,2,225,225,2017-11-25T00:12:36.578000,Bishops,McGill,True,Edith Noblecilla,5636e96d1e31501db44907a9,Edith Noblecilla,5636e96d1e31501db44907a9,Non Possession,Non Shooting Foul,4 Edith Noblecilla > Non Possession > Non Shooting Foul,,62,True,False,,15,20,away,2,0,2,-5,away,-14.285714285714285,57,1425,40.625,10,5,0,10,False,False,5,5,ISO,21.433
5a1b362bf93449117509f6e1,W20171125BISMCG,2,202,202,2017-11-25T00:13:08.975000,Bishops,McGill,True,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Maeva Dinalle,584abaddd95ef3f74c1c8e37,Spot-Up,Miss 3 Pts,24 Maeva Dinalle > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,,90,True,False,0.641795769635574,15,20,away,2,0,2,-5,away,-14.285714285714285,57,1402,41.583333333333336,10,5,0,10,False,False,5,5,Non Possession,53.83
5a1b362bf93449117509f6e2,W20171125BISMCG,2,202,202,2017-11-25T00:13:25.614000,Bishops,McGill,True,Ashley Milhomme,5636e96d1e31501db44907aa,Ashley Milhomme,5636e96d1e31501db44907aa,Non Possession,Shot Clock Violation,6 Ashley Milhomme > Non Possession > Shot Clock Violation,,62,True,False,,15,20,away,2,0,2,-5,away,-14.285714285714285,58,1402,41.583333333333336,10,5,0,10,False,False,5,5,Spot-Up,70.469
5a1b362bf93449117509f6e3,W20171125BISMCG,2,191,191,2017-11-25T00:15:06.212000,McGill,Bishops,False,Frederique Potvin,57f3b8d41b427fb40bed6240,Frederique Potvin,57f3b8d41b427fb40bed6240,P&R Ball Handler,Miss 2 Pts,4 Frederique Potvin > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > To Basket > Miss 2 Pts,,69,False,True,0.6460150278184739,15,20,away,2,0,2,-5,away,-14.285714285714285,58,1391,42.041666666666664,10,5,0,10,False,False,5,5,Non Possession,171.067
5a1b362bf93449117509f6e4,W20171125BISMCG,2,153,153,2017-11-25T00:15:46.832000,McGill,Bishops,False,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,P&R Ball Handler,Miss 2 Pts,11 Geraldine Cabillo-Abante > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > To Basket > Miss 2 Pts,,69,False,False,0.647727127446973,15,20,away,2,0,2,-5,away,-14.285714285714285,59,1353,43.625,10,5,0,10,False,False,5,5,P&R Ball Handler,211.687
5a1b362bf93449117509f6e6,W20171125BISMCG,2,132,132,2017-11-25T00:15:59.497000,Bishops,McGill,True,Noemie Hamel-Petit,5636e96d1e31501db44907ab,Edith Noblecilla,5636e96d1e31501db44907a9,P&R Ball Handler,Miss 3 Pts,4 Edith Noblecilla > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 10 Noemie Hamel-Petit > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,,90,True,True,0.7706644871312054,15,20,away,2,0,2,-5,away,-14.285714285714285,60,1332,44.5,10,5,0,10,False,False,5,5,P&R Ball Handler,224.352
5a1b362bf93449117509f6e7,W20171125BISMCG,2,117,117,2017-11-25T00:16:30.912000,McGill,Bishops,False,Alex Kiss-Rusk,550a5a2f4bc1ea55eb70e367,Geraldine Cabillo-Abante,563fb8d4d269224c4b13ff16,P&R Ball Handler,Make 2 Pts,11 Geraldine Cabillo-Abante > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 21 Alex Kiss-Rusk > Cut > Flash > Make 2 Pts,,11,False,False,0.7953815372483312,15,20,away,2,0,2,-5,away,-14.285714285714285,61,1317,45.125,10,5,0,10,False,False,5,5,P&R Ball Handler,255.767
5a1b362bf93449117509f6e8,W20171125BISMCG,2,103,103,2017-11-25T00:18:10.958000,Bishops,McGill,True,Edith Noblecilla,5636e96d1e31501db44907a9,Edith Noblecilla,5636e96d1e31501db44907a9,Hand Off,Foul,4 Edith Noblecilla > Hand Off > From Dribble > Right > Foul,,36,True,True,,15,22,away,4,0,4,-7,away,-18.91891891891892,62,1303,45.708333333333336,2,1,0,10,False,False,5,5,P&R Ball Handler,100.046
5a1b362bf93449117509f6e9,W20171125BISMCG,2,103,103,2017-11-25T00:18:50.569000,Bishops,McGill,True,Edith Noblecilla,5636e96d1e31501db44907a9,Edith Noblecilla,5636e96d1e31501db44907a9,Non Possession,Free Throw,4 Edith Noblecilla > Non Possession > Free Throw,,62,True,False,,15,22,away,4,0,4,-7,away,-18.91891891891892,63,1303,45.708333333333336,2,1,0,10,False,False,5,5,Hand Off,139.657
5a1b362bf93449117509f6ea,W20171125BISMCG,2,103,103,2017-11-25T00:19:07.180000,Bishops,McGill,True,Edith Noblecilla,5636e96d1e31501db44907a9,Edith Noblecilla,5636e96d1e31501db44907a9,Non Possession,Free Throw,4 Edith Noblecilla > Non Possession > Free Throw,,62,True,False,,15,22,away,4,0,4,-7,away,-18.91891891891892,63,1303,45.708333333333336,2,1,0,10,False,False,5,5,Non Possession,156.268
5a1b362bf93449117509f6eb,W20171125BISMCG,2,94,94,2017-11-25T00:19:16.170000,McGill,Bishops,False,Gladys Hakizimana,563fb8d4d269224c4b13ff15,Gladys Hakizimana,563fb8d4d269224c4b13ff15,P&R Ball Handler,Make 2 Pts,5 Gladys Hakizimana > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Make 2 Pts,,69,False,True,0.8370353016336919,15,22,away,4,0,4,-7,away,-18.91891891891892,63,1294,46.08333333333333,2,1,0,10,False,False,5,5,Non Possession,165.258
5a1b362bf93449117509f6ec,W20171125BISMCG,2,75,75,2017-11-25T00:19:28.760000,Bishops,McGill,True,Ashley Milhomme,5636e96d1e31501db44907aa,Ashley Milhomme,5636e96d1e31501db44907aa,Hand Off,Make 2 Pts,6 Ashley Milhomme > Hand Off > From Dribble > Left > To Basket > Make 2 Pts,,36,True,False,0.5380897875505749,15,24,away,6,0,6,-9,away,-23.076923076923077,64,1275,46.875,2,1,0,10,False,False,5,5,P&R Ball Handler,12.59
5a1b362bf93449117509f6ee,W20171125BISMCG,2,53,53,2017-11-25T00:19:46.945000,McGill,Bishops,False,Gladys Hakizimana,563fb8d4d269224c4b13ff15,Gladys Hakizimana,563fb8d4d269224c4b13ff15,Hand Off,Miss 3 Pts,5 Gladys Hakizimana > Hand Off > From Dribble > Top > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,,36,False,False,1.0755468203335048,17,24,home,2,2,0,-7,away,-17.073170731707318,65,1253,47.791666666666664,4,2,0,10,False,False,5,5,Hand Off,18.185
5a1b362bf93449117509f6f0,W20171125BISMCG,2,34,34,2017-11-25T00:20:06.359000,Bishops,McGill,True,Ashley Milhomme,5636e96d1e31501db44907aa,Ashley Milhomme,5636e96d1e31501db44907aa,No Play Type,Turnover,6 Ashley Milhomme > No Play Type > Turnover,,60,True,False,,17,24,home,2,2,0,-7,away,-17.073170731707318,66,1234,48.583333333333336,4,2,0,10,False,False,5,5,Hand Off,37.599
5a1b362bf93449117509f6f1,W20171125BISMCG,2,25,25,2017-11-25T00:20:48.882000,McGill,Bishops,False,Gladys Hakizimana,563fb8d4d269224c4b13ff15,Gladys Hakizimana,563fb8d4d269224c4b13ff15,No Play Type,Turnover,5 Gladys Hakizimana > No Play Type > Turnover,,60,False,False,,17,24,home,2,2,0,-7,away,-17.073170731707318,66,1225,48.95833333333333,4,2,0,10,False,False,5,5,No Play Type,80.122
