2022-2023,640b059f6d20dc4a7739cbcb,Acadia@Calgary,Calgary Dinos,Acadia Axewomen
2022-2023,640b059f6d20dc4a7739cb0f,SaintMary's(CAN)@CarletonUni,Carleton University Ravens,Saint Mary's (CAN) Huskies
2022-2023,640b059f6d20dc4a7739ca46,QueensOntario@Alberta,Alberta Pandas,Queens (ON) University Golden Gaels
2022-2023,640b059f6d20dc4a7739c965,Calgary@CapeBreton,Cape Breton Capers,Calgary Dinos
2022-2023,640b059f6d20dc4a7739c8b3,Acadia@QuebecMontreal,University Quebec - Montreal,Acadia Axewomen
2022-2023,64073b4f6d20dc4a7733bf55,CarletonUni@CapeBreton,Cape Breton Capers,Carleton University Ravens
2022-2023,64073b4f6d20dc4a7733be89,Calgary@SaintMary's(CAN),Saint Mary's (CAN) Huskies,Calgary Dinos
2022-2023,64073b4f6d20dc4a7733bdfa,Acadia@Alberta,Alberta Pandas,Acadia Axewomen
2022-2023,64073b4f6d20dc4a7733bc6c,QuebecMontreal@QueensOntario,Queens (ON) University Golden Gaels,University Quebec - Montreal
2022-2023,64008b3240c90c050f104df1,CarletonUni@OUA F - QueensOntario,Queens (ON) University Golden Gaels,Carleton University Ravens
2022-2023,6404b4806d20dc4a77f93064,QuebecMontreal@Bishops,Bishops Gaiters,University Quebec - Montreal
2022-2023,63ecf4bd76cb1b2c6cd2ca92,Alberta@Calgary,Calgary Dinos,Alberta Pandas
2022-2023,6401b4d9ed4c9a91eea6f91b,Concordia(QUE)@Bishops,Bishops Gaiters,Concordia (QUE) Stingers
2022-2023,63fbcf7840c90c050f792c64,Waterloo@QueensOntario,Queens (ON) University Golden Gaels,Waterloo Warriors
2022-2023,63fbcf7840c90c050f792b73,McMaster@CarletonUni,Carleton University Ravens,McMaster Marauders
2022-2023,63f35fb540c90c050fbd516f,SaintMary's(CAN)@Acadia,Acadia Axewomen,Saint Mary's (CAN) Huskies
2022-2023,63f35fb540c90c050fbd510c,PrinceEdward@SaintMary's(CAN),Saint Mary's (CAN) Huskies,Prince Edward Island Panthers
2022-2023,63f5127b40c90c050f462f87,TorontoMetro@CarletonUni,Carleton University Ravens,Toronto Metropolitan University
2022-2023,63f5127b40c90c050f46309b,Guelph@McMaster,McMaster Marauders,Guelph Gryphons
2022-2023,63f5127b40c90c050f463009,UniOttawa@Waterloo,Waterloo Warriors,Ottawa Gee-Gees
2022-2023,63f5127a40c90c050f462f12,Brock@QueensOntario,Queens (ON) University Golden Gaels,Brock Badgers
2022-2023,63301c66e0927e69681fe837,Laval@Concordia(QUE),Concordia (QUE) Stingers,Laval University
2022-2023,63316231e0927e696846f2c7,McGill@QuebecMontreal,University Quebec - Montreal,McGill University Martlets
2022-2023,63f35fb540c90c050fbd508a,NewBrunswick@Acadia,Acadia Axewomen,New Brunswick Varsity Reds
2022-2023,63ecf4bd76cb1b2c6cd2ca30,Alberta@Saskatchewan,Saskatchewan Huskies,Alberta Pandas
2022-2023,63f35fb540c90c050fbd4ff5,AUS QF  - CapeBreton@PrinceEdward,Prince Edward Island Panthers,Cape Breton Capers
2022-2023,63f35fb540c90c050fbd4f6e,AUS QF - MemorialCan@NewBrunswick,New Brunswick Varsity Reds,Memorial Sea-Hawks
2022-2023,63ecf4bd76cb1b2c6cd2c93c,Calgary@Regina,Regina (Canada) Cougars,Calgary Dinos
2022-2023,63315b7ce0927e6968e479c2,QuebecMontreal@Bishops,Bishops Gaiters,University Quebec - Montreal
2022-2023,63f5127a40c90c050f462d3a,Laurentian@UniOttawa,Ottawa Gee-Gees,Laurentian Voyageurs
2022-2023,63f5127a40c90c050f462de5,Brock@Windsor,Windsor Lancers,Brock Badgers
2022-2023,63f5127a40c90c050f462c54,WesternOntario@TorontoMetro,Toronto Metropolitan University,Western Ontario Mustangs
2022-2023,63f5127a40c90c050f462e7a,York(ONT)@Guelph,Guelph Gryphons,York (ONT) Lions
2022-2023,633313dbcf31008b535d1525,York(ONT)@Algoma,Algoma Thunderbirds,York (ONT) Lions
2022-2023,63ecf4bd76cb1b2c6cd2c8e4,TrinityWestern@Regina,Regina (Canada) Cougars,Trinity Western Spartans
2022-2023,63317c03e0927e6968a53c5c,SaintMary's(CAN)@StFrancisXavier,St. Francis Xavier X-Women,Saint Mary's (CAN) Huskies
2022-2023,6333fabccf31008b53d45bd7,OntarioTech@Nipissing,Nipissing Lakers,Ontario Tech
2022-2023,63316808e0927e69689a3292,Acadia@NewBrunswick,New Brunswick Varsity Reds,Acadia Axewomen
2022-2023,6333f72dcf31008b53ad3889,TorontoVarBlues@McMaster,McMaster Marauders,Toronto Varsity Blues
2022-2023,63ecf4bd76cb1b2c6cd2c870,BritishColumbia@Saskatchewan,Saskatchewan Huskies,British Columbia Thunderbirds
2022-2023,63331078cf31008b53472b0d,Laurier@WesternOntario,Western Ontario Mustangs,Wilfrid Laurier
2022-2023,63316ce0e0927e6968dd20f4,CapeBreton@Dalhousie,Dalhousie Tigers,Cape Breton Capers
2022-2023,63331e6ecf31008b53b3b87b,CarletonUni@Lakehead,Lakehead University Thunderwolves,Carleton University Ravens
2022-2023,6333ef00cf31008b535c9de8,Guelph@Windsor,Windsor Lancers,Guelph Gryphons
2022-2023,633319d1cf31008b538bff41,QueensOntario@Laurentian,Laurentian Voyageurs,Queens (ON) University Golden Gaels
2022-2023,633321f5cf31008b53cfd02b,Brock@TorontoMetro,Toronto Metropolitan University,Brock Badgers
2022-2023,63301a2ce0927e6968f92c41,Concordia(QUE)@McGill,McGill University Martlets,Concordia (QUE) Stingers
2022-2023,63ecf4bd76cb1b2c6cd2c7f6,Winnipeg@Calgary,Calgary Dinos,Winnipeg Wesmen
2022-2023,63ecf4bd76cb1b2c6cd2c755,FraserValley@Alberta,Alberta Pandas,Fraser Valley Cascades
2022-2023,6331774fe0927e69686a5e6e,PrinceEdward@MemorialCan,Memorial Sea-Hawks,Prince Edward Island Panthers
2022-2023,63ecf38f76cb1b2c6cc05d49,Victoria@TrinityWestern,Trinity Western Spartans,Victoria Vikes
2022-2023,6333233ccf31008b53dbdc39,TorontoMetro@Brock,Brock Badgers,Toronto Metropolitan University
2022-2023,6331774ee0927e69686a46c4,PrinceEdward@MemorialCan,Memorial Sea-Hawks,Prince Edward Island Panthers
2022-2023,63ecf38f76cb1b2c6cc05cfa,BCOkanagan@BritishColumbia,British Columbia Thunderbirds,British Columbia - Okanagan
2022-2023,6333fabdcf31008b53d463e0,QueensOntario@Nipissing,Nipissing Lakers,Queens (ON) University Golden Gaels
2022-2023,63331512cf31008b53665e64,Algoma@Lakehead,Lakehead University Thunderwolves,Algoma Thunderbirds
2022-2023,63316cdfe0927e6968dd148e,CapeBreton@SaintMary's(CAN),Saint Mary's (CAN) Huskies,Cape Breton Capers
2022-2023,6333f72bcf31008b53ad32fa,Waterloo@McMaster,McMaster Marauders,Waterloo Warriors
2022-2023,63315b25e0927e6968dece15,Bishops@Laval,Laval University,Bishops Gaiters
2022-2023,633319d0cf31008b538bf87a,OntarioTech@Laurentian,Laurentian Voyageurs,Ontario Tech
2022-2023,63ecf38f76cb1b2c6cc05c94,MountRoyal@Winnipeg,Winnipeg Wesmen,Mount Royal Cougars
2022-2023,63ecf38f76cb1b2c6cc05c0d,NorthernBC@FraserValley,Fraser Valley Cascades,Northern British Columbia Timberwolves
2022-2023,6333eeffcf31008b535c98f9,WesternOntario@Guelph,Guelph Gryphons,Western Ontario Mustangs
2022-2023,633408d3cf31008b5371e242,York(ONT)@Waterloo,Waterloo Warriors,York (ONT) Lions
2022-2023,63331077cf31008b53472704,Laurier@Windsor,Windsor Lancers,Wilfrid Laurier
2022-2023,63d571fa16efd8b4f1cba989,UniOttawa@CarletonUni,Carleton University Ravens,Ottawa Gee-Gees
2022-2023,63316807e0927e69689a26fc,Acadia@StFrancisXavier,St. Francis Xavier X-Women,Acadia Axewomen
2022-2023,633402fbcf31008b532e154c,QueensOntario@York(ONT),York (ONT) Lions,Queens (ON) University Golden Gaels
2022-2023,6331774de0927e69686a2fba,NewBrunswick@MemorialCan,Memorial Sea-Hawks,New Brunswick Varsity Reds
2022-2023,633415bacf31008b53fcbbe5,ManitobaBisons@ThompsonRivers,Thompson Rivers University Wolfpack,Manitoba Bisons
2022-2023,6334493ccf31008b53fb241e,TrinityWestern@Winnipeg,Winnipeg Wesmen,Trinity Western Spartans
2022-2023,63317292e0927e69682b33e7,Dalhousie@SaintMary's(CAN),Saint Mary's (CAN) Huskies,Dalhousie Tigers
2022-2023,6331774ce0927e69686a18ef,NewBrunswick@MemorialCan,Memorial Sea-Hawks,New Brunswick Varsity Reds
2022-2023,63316a73e0927e6968ba7a7d,StFrancisXavier@Acadia,Acadia Axewomen,St. Francis Xavier X-Women
2022-2023,6333f3adcf31008b5389f237,Lakehead@OntarioTech,Ontario Tech,Lakehead University Thunderwolves
2022-2023,6332dddbcf31008b531f9a7f,Regina@MacEwan,MacEwan University Griffins,Regina (Canada) Cougars
2022-2023,6333177ccf31008b5378e88a,Brock@WesternOntario,Western Ontario Mustangs,Brock Badgers
2022-2023,63331c39cf31008b53a1df40,Nipissing@CarletonUni,Carleton University Ravens,Nipissing Lakers
2022-2023,6334067ccf31008b5357a059,Waterloo@TorontoVarBlues,Toronto Varsity Blues,Waterloo Warriors
2022-2023,63315b7be0927e6968e46007,QuebecMontreal@Bishops,Bishops Gaiters,University Quebec - Montreal
2022-2023,6333eefecf31008b535c930d,Windsor@Guelph,Guelph Gryphons,Windsor Lancers
2022-2023,6332cfcecf31008b537b8f57,Victoria@BritishColumbia,British Columbia Thunderbirds,Victoria Vikes
2022-2023,6331a2b1e0927e6968957f2f,Lethbridge@Alberta,Alberta Pandas,Lethbridge Pronghorns
2022-2023,6331a630e0927e6968bc8573,NorthernBC@BrandonUni,Brandon University Bobcats,Northern British Columbia Timberwolves
2022-2023,6332d824cf31008b53e2e283,Saskatchewan@FraserValley,Fraser Valley Cascades,Saskatchewan Huskies
2022-2023,633319bfcf31008b538b80a8,Laurentian@UniOttawa,Ottawa Gee-Gees,Laurentian Voyageurs
2022-2023,6332d35acf31008b53a95e25,MountRoyal@Calgary,Calgary Dinos,Mount Royal Cougars
2022-2023,63301c64e0927e69681fd0b4,McGill@Concordia(QUE),Concordia (QUE) Stingers,McGill University Martlets
2022-2023,633321f4cf31008b53cfc90e,McMaster@TorontoMetro,Toronto Metropolitan University,McMaster Marauders
2022-2023,63316f17e0927e6968fb60ba,PrinceEdward@CapeBreton,Cape Breton Capers,Prince Edward Island Panthers
2022-2023,63330f33cf31008b533f651d,Algoma@Laurier,Wilfrid Laurier,Algoma Thunderbirds
2022-2023,633415b9cf31008b53fcaa07,ManitobaBisons@ThompsonRivers,Thompson Rivers University Wolfpack,Manitoba Bisons
2022-2023,6333233bcf31008b53dbce9d,TorontoMetro@York(ONT),York (ONT) Lions,Toronto Metropolitan University
2022-2023,633319becf31008b538b7a17,Laurentian@CarletonUni,Carleton University Ravens,Laurentian Voyageurs
2022-2023,6332d823cf31008b53e2da0b,Saskatchewan@FraserValley,Fraser Valley Cascades,Saskatchewan Huskies
2022-2023,6331a2b0e0927e6968956c6f,Lethbridge@Alberta,Alberta Pandas,Lethbridge Pronghorns
2022-2023,6332d359cf31008b53a953c8,MountRoyal@Calgary,Calgary Dinos,Mount Royal Cougars
2022-2023,6333f3accf31008b5389ec8b,Lakehead@QueensOntario,Queens (ON) University Golden Gaels,Lakehead University Thunderwolves
2023-2024,65edb285173dae17746b6827,CarletonUni@Saskatchewan,Saskatchewan Huskies,Carleton University Ravens
2023-2024,65edb285173dae17746b67f5,QueensOntario@Laval,Laval University,Queens (ON) University Golden Gaels
2023-2024,65ecd75d173dae1774659d05,QueensOntario@CarletonUni,Carleton University Ravens,Queens (ON) University Golden Gaels
2023-2024,65ecd75d173dae1774659cd3,Laval@Saskatchewan,Saskatchewan Huskies,Laval University
2023-2024,65ecd75d173dae1774659c99,SaintMary's(CAN)@Alberta,Alberta Pandas,Saint Mary's (CAN) Huskies
2023-2024,65eae7a7173dae1774afcbd8,Calgary@Alberta,Alberta Pandas,Calgary Dinos
2023-2024,65eae7a7173dae1774afcba2,FraserValley@SaintMary's(CAN),Saint Mary's (CAN) Huskies,Fraser Valley Cascades
2023-2024,65eae7a6173dae1774afc7f6,Calgary@Saskatchewan,Saskatchewan Huskies,Calgary Dinos
2023-2024,65eae7a6173dae1774afc82f,Laval@Alberta,Alberta Pandas,Laval University
2023-2024,65eae7a6173dae1774afc774,QueensOntario@SaintMary's(CAN),Saint Mary's (CAN) Huskies,Queens (ON) University Golden Gaels
2023-2024,650b7db87a4e83e6ee1bdf22,FraserValley@CarletonUni,Carleton University Ravens,Fraser Valley Cascades
2023-2024,65e0468f173dae1774428b1a,QueensOntario@CarletonUni,Carleton University Ravens,Queens (ON) University Golden Gaels
2023-2024,65e0c521173dae1774d22e56,Bishops@Laval,Laval University,Bishops Gaiters
2023-2024,65dff5b3173dae1774683c90,Concordia(QUE)@Bishops,Bishops Gaiters,Concordia (QUE) Stingers
2023-2024,65dff489173dae177465efe7,TorontoMetro@QueensOntario,Queens (ON) University Golden Gaels,Toronto Metropolitan University
2023-2024,65ddf91a173dae1774c7ef5c,UniOttawa@CarletonUni,Carleton University Ravens,Ottawa Gee-Gees
2023-2024,65e0c521173dae1774d22d5e,McGill@Laval,Laval University,McGill University Martlets
2023-2024,65d64e35a80a99f43c8b62c3,Alberta@Saskatchewan,Saskatchewan Huskies,Alberta Pandas
2023-2024,65d64e35a80a99f43c8b6278,Victoria@FraserValley,Fraser Valley Cascades,Victoria Vikes
2023-2024,65dc5345a80a99f43c7a9df5,NewBrunswick@SaintMary's(CAN),Saint Mary's (CAN) Huskies,New Brunswick Varsity Reds
2023-2024,65dab58ea80a99f43c32ab46,Guelph@QueensOntario,Queens (ON) University Golden Gaels,Guelph Gryphons
2023-2024,65daa8a9a80a99f43c10ffe3,UniOttawa@Waterloo,Waterloo Warriors,Ottawa Gee-Gees
2023-2024,65d7a6bda80a99f43cc852a8,McMaster@CarletonUni,Carleton University Ravens,McMaster Marauders
2023-2024,65d64e34a80a99f43c8b6235,Saskatchewan@FraserValley,Fraser Valley Cascades,Saskatchewan Huskies
2023-2024,6511a1efd856707232e82b23,Laval@McGill,McGill University Martlets,Laval University
2023-2024,65d64e34a80a99f43c8b61e5,Victoria@Alberta,Alberta Pandas,Victoria Vikes
2023-2024,6524c30bc0dd46415a44efe9,Concordia(QUE)@QuebecMontreal,University Quebec - Montreal,Concordia (QUE) Stingers
2023-2024,65da64b2a80a99f43c18e9a7,TorontoMetro@Brock,Brock Badgers,Toronto Metropolitan University
2023-2024,65d9f0aea80a99f43cb82bbc,MemorialCan@NewBrunswick,New Brunswick Reds,Memorial Sea-Hawks
2023-2024,65d9f0aea80a99f43cb82b81,StFrancisXavier@SaintMary's(CAN),Saint Mary's (CAN) Huskies,St. Francis Xavier X-Women
2023-2024,65d9f0aea80a99f43cb82b35,MemorialCan@Acadia,Acadia Axewomen,Memorial Sea-Hawks
2023-2024,65d9df1aa80a99f43c90234a,StFrancisXavier@PrinceEdward,Prince Edward Island Panthers,St. Francis Xavier X-Women
2023-2024,65d64d0ca80a99f43c86c933,BCOkanagan@Saskatchewan,Saskatchewan Huskies,British Columbia - Okanagan
2023-2024,65d64d0ca80a99f43c86c8de,Regina@FraserValley,Fraser Valley Cascades,Regina (Canada) Cougars
2023-2024,65d64d0ca80a99f43c86c87f,Victoria@BritishColumbia,British Columbia Thunderbirds,Victoria Vikes
2023-2024,65d64d0ca80a99f43c86c825,Alberta@Calgary,Calgary Dinos,Alberta Pandas
2023-2024,65d64d0ca80a99f43c86c7b9,BCOkanagan@TrinityWestern,Trinity Western Spartans,British Columbia - Okanagan
2023-2024,65d7758ba80a99f43c27cf1c,WesternOntario@TorontoMetro,Toronto Metropolitan University,Western Ontario Mustangs
2023-2024,6511a1efd856707232e82b19,QuebecMontreal@Bishops,Bishops Gaiters,University Quebec - Montreal
2023-2024,65d64d0ca80a99f43c86c750,ManitobaBisons@Regina,Regina (Canada) Cougars,Manitoba Bisons
2023-2024,65d64d0ca80a99f43c86c6d9,Victoria@Lethbridge,Lethbridge Pronghorns,Victoria Vikes
2023-2024,65d64d0ca80a99f43c86c671,MountRoyal@Alberta,Alberta Pandas,Mount Royal Cougars
2023-2024,65d6f951a80a99f43c7d3eea,Windsor@Guelph,Guelph Gryphons,Windsor Lancers
2023-2024,65d6f827a80a99f43c77d0a9,Laurier@McMaster,McMaster Marauders,Wilfrid Laurier
2023-2024,65d6f4a8a80a99f43c704767,Laurentian@UniOttawa,Ottawa Gee-Gees,Laurentian Voyageurs
2023-2024,65119c46894543571769d254,CarletonUni@QueensOntario,Queens (ON) University Golden Gaels,Carleton University Ravens
2023-2024,6511980d3c5559206cf90361,TorontoMetro@York(ONT),York (ONT) Lions,Toronto Metropolitan University
2023-2024,6511980d3c5559206cf90328,WesternOntario@Laurier,Wilfrid Laurier,Western Ontario Mustangs
2023-2024,6511980d3c5559206cf90313,TorontoVarBlues@Waterloo,Waterloo Warriors,Toronto Varsity Blues
2023-2024,65119ae15e357cdeda557bd1,Nipissing@Brock,Brock Badgers,Nipissing Lakers
2023-2024,65119c46894543571769d22d,Guelph@Laurentian,Laurentian Voyageurs,Guelph Gryphons
2023-2024,65119541a7700f5badf41bb7,Lakehead@McMaster,McMaster Marauders,Lakehead University Thunderwolves
2023-2024,6511980d3c5559206cf90353,Algoma@Windsor,Windsor Lancers,Algoma Thunderbirds
2023-2024,651196a6c26e1db3656cb2ce,UniOttawa@OntarioTech,Ontario Tech,Ottawa Gee-Gees
2023-2024,6524c30bc0dd46415a44efbb,Concordia(QUE)@McGill,McGill University Martlets,Concordia (QUE) Stingers
2023-2024,650a522f8e51437100083f07,SaintMary's(CAN)@MemorialCan,Memorial Sea-Hawks,Saint Mary's (CAN) Huskies
2023-2024,650a522f8e51437100083f0d,CapeBreton@StFrancisXavier,St. Francis Xavier X-Women,Cape Breton Capers
2023-2024,650a522f8e51437100083efe,PrinceEdward@CapeBreton,Cape Breton Capers,Prince Edward Island Panthers
2023-2024,6508551bd828458ab4d2a5de,Acadia@NewBrunswick,New Brunswick Varsity Reds,Acadia Axewomen
2023-2024,6508d94cba414280670401e1,StFrancisXavier@Dalhousie,Dalhousie Tigers,St. Francis Xavier X-Women
2023-2024,651196a6c26e1db3656cb2cd,CarletonUni@OntarioTech,Ontario Tech,Carleton University Ravens
2023-2024,6511980d3c5559206cf90342,TorontoVarBlues@Laurier,Wilfrid Laurier,Toronto Varsity Blues
2023-2024,6511a1efd856707232e82b18,Bishops@Laval,Laval University,Bishops Gaiters
2023-2024,65119c46894543571769d22c,Guelph@Nipissing,Nipissing Lakers,Guelph Gryphons
2023-2024,6511980d3c5559206cf90352,Algoma@Windsor,Windsor Lancers,Algoma Thunderbirds
2023-2024,65119c46894543571769d246,UniOttawa@QueensOntario,Queens (ON) University Golden Gaels,Ottawa Gee-Gees
2023-2024,65119541a7700f5badf41bb6,Lakehead@McMaster,McMaster Marauders,Lakehead University Thunderwolves
2023-2024,650a522f8e51437100083f06,SaintMary's(CAN)@MemorialCan,Memorial Sea-Hawks,Saint Mary's (CAN) Huskies
2023-2024,6511980d3c5559206cf90360,York(ONT)@TorontoMetro,Toronto Metropolitan University,York (ONT) Lions
2023-2024,650b8791660c73f0335407ed,ThompsonRivers@Victoria,Victoria Vikes,Thompson Rivers University Wolfpack
2023-2024,6511980d3c5559206cf90312,WesternOntario@Waterloo,Waterloo Warriors,Western Ontario Mustangs
2023-2024,65119ae15e357cdeda557bcd,Algoma@Laurentian,Laurentian Voyageurs,Algoma Thunderbirds
2023-2024,65c6e5afe60e5f5399a22583,StFrancisXavier@NewBrunswick,New Brunswick Varsity Reds,St. Francis Xavier X-Women
2023-2024,650b88f8d3304fc65131f2ff,Saskatchewan@NorthernBC,Northern British Columbia Timberwolves,Saskatchewan Huskies
2023-2024,6511a1efd856707232e82b21,McGill@Laval,Laval University,McGill University Martlets
2023-2024,650a522f8e51437100083efd,MemorialCan@PrinceEdward,Prince Edward Island Panthers,Memorial Sea-Hawks
2023-2024,6508d94cba414280670401e0,Dalhousie@CapeBreton,Cape Breton Capers,Dalhousie Tigers
2023-2024,651196a6c26e1db3656cb2cc,OntarioTech@Lakehead,Lakehead University Thunderwolves,Ontario Tech
2023-2024,65119541a7700f5badf41bb5,Brock@McMaster,McMaster Marauders,Brock Badgers
2023-2024,6511980d3c5559206cf90327,WesternOntario@Guelph,Guelph Gryphons,Western Ontario Mustangs
2023-2024,653963809f8029d7f9e2edea,SaintMary's(CAN)@Acadia,Acadia Axewomen,Saint Mary's (CAN) Huskies
2023-2024,6511980d3c5559206cf90341,York(ONT)@Laurier,Wilfrid Laurier,York (ONT) Lions
2023-2024,651196a6c26e1db3656cb2dc,TorontoMetro@CarletonUni,Carleton University Ravens,Toronto Metropolitan University
2023-2024,650b83558d6c0b0b0d86edd7,Winnipeg@Regina,Regina (Canada) Cougars,Winnipeg Wesmen
2023-2024,650b84bf0e63a2149f6975f8,MountRoyal@ThompsonRivers,Thompson Rivers University Wolfpack,Mount Royal Cougars
2023-2024,650a57cc7a7c680e8941b948,Alberta@Lethbridge,Lethbridge Pronghorns,Alberta Pandas
2023-2024,650b7db87a4e83e6ee1bdf30,TrinityWestern@FraserValley,Fraser Valley Cascades,Trinity Western Spartans
2023-2024,65119f16a9415113e4b9e5d7,TorontoVarBlues@UniOttawa,Ottawa Gee-Gees,Toronto Varsity Blues
2023-2024,6511980d3c5559206cf90311,Windsor@Waterloo,Waterloo Warriors,Windsor Lancers
2023-2024,651371e0d8ae024d500b3195,QuebecMontreal@Concordia(QUE),Concordia (QUE) Stingers,University Quebec - Montreal
2023-2024,650b7ae9826e94b7e1245c58,Calgary@BritishColumbia,British Columbia Thunderbirds,Calgary Dinos
2023-2024,650b7ae9826e94b7e1245c48,BCOkanagan@ManitobaBisons,Manitoba Bisons,British Columbia - Okanagan
2023-2024,650b7db87a4e83e6ee1bdf44,Victoria@MacEwan,MacEwan University Griffins,Victoria Vikes
2023-2024,650b88f8d3304fc65131f2fe,Saskatchewan@NorthernBC,Northern British Columbia Timberwolves,Saskatchewan Huskies
2023-2024,65119f16a9415113e4b9e5c4,TorontoMetro@UniOttawa,Ottawa Gee-Gees,Toronto Metropolitan University
2023-2024,650a522f8e51437100083efc,MemorialCan@PrinceEdward,Prince Edward Island Panthers,Memorial Sea-Hawks
2023-2024,6508d94cba414280670401df,Dalhousie@CapeBreton,Cape Breton Capers,Dalhousie Tigers
2023-2024,65119c46894543571769d253,QueensOntario@Lakehead,Lakehead University Thunderwolves,Queens (ON) University Golden Gaels
2023-2024,65119541a7700f5badf41bb4,McMaster@Waterloo,Waterloo Warriors,McMaster Marauders
2023-2024,65119ae15e357cdeda557bd0,Laurentian@Brock,Brock Badgers,Laurentian Voyageurs
2024-2025,66d5e3658b28ebe64a579548,QueensOntario@Guelph,Guelph Gryphons,Queens (ON) University Golden Gaels
2024-2025,66d605603664b69ade85025b,Laurier@York(ONT),York (ONT) Lions,Wilfrid Laurier
2024-2025,66d5dc5b211564822295ee56,WesternOntario@CarletonUni,Carleton University Ravens,Western Ontario Mustangs
2024-2025,66d5f3cbb211625d6a8de4cc,Windsor@UniOttawa,Ottawa Gee-Gees,Windsor Lancers
2024-2025,66d5ecd08428516b919b5be4,TorontoMetro@Nipissing,Nipissing Lakers,Toronto Metropolitan University
2024-2025,66d36a95ae35cd516dee3fe3,Lethbridge@BritishColumbia,British Columbia Thunderbirds,Lethbridge Pronghorns
2024-2025,671cd64644571cdd5df57afb,OntarioTech@McMaster,McMaster Marauders,Ontario Tech
2024-2025,66d5d55480268844545cd928,Guelph@Brock,Brock Badgers,Guelph Gryphons
2024-2025,671b13f8150da995241f0ecb,ThompsonRivers@WallaWalla,Walla Walla Wolves,Thompson Rivers University Wolfpack
2024-2025,670c8a78ed793081a182ef2f,SaintMary's(CAN)@Guelph,Guelph Gryphons,Saint Mary's (CAN) Huskies
2024-2025,670eecf4ec091f803abb097f,StFrancisXavier@McGill,McGill University Martlets,St. Francis Xavier X-Women
2024-2025,67153e328a37abdebd37c3eb,Saskatchewan@TorontoMetro,Toronto Metropolitan University,Saskatchewan Huskies
2024-2025,67153e328a37abdebd37c3e8,CapeBreton@WesternOntario,Western Ontario Mustangs,Cape Breton Capers
2024-2025,67153e328a37abdebd37c3e9,Concordia(QUE)@McMaster,McMaster Marauders,Concordia (QUE) Stingers
2024-2025,67153e328a37abdebd37c3ea,Acadia@Laurier,Wilfrid Laurier,Acadia Axewomen
2024-2025,670eecf4ec091f803abb097e,NorthernBC@Laurentian,Laurentian Voyageurs,Northern British Columbia Timberwolves
2024-2025,670c8a78ed793081a182ef2e,Guelph@Laval,Laval University,Guelph Gryphons
2024-2025,6715ac4fe5553adbcc0f33d4,CarletonUni@ManitobaBisons,Manitoba Bisons,Carleton University Ravens
2024-2025,67131636f21a4a3b307ede70,Laurier@TorontoMetro,Toronto Metropolitan University,Wilfrid Laurier
2024-2025,66d36135e54db750e29738a6,Alberta@Victoria,Victoria Vikes,Alberta Pandas
2024-2025,6712d5bb68279966d25e4b5e,Windsor@Waterloo,Waterloo Warriors,Windsor Lancers
2024-2025,670eecf4ec091f803abb097d,Laurentian@McGill,McGill University Martlets,Laurentian Voyageurs
2024-2025,670ee4c01a3988d1de103b14,Winnipeg@Dalhousie,Dalhousie Tigers,Winnipeg Wesmen
2024-2025,67131636f21a4a3b307ede6f,Saskatchewan@Acadia,Acadia Axewomen,Saskatchewan Huskies
2024-2025,66d5f049415b1f48d4cb0208,TorontoVarBlues@OntarioTech,Ontario Tech,Toronto Varsity Blues
2024-2025,67059077141b4fa31c47dfc3,Algoma@NewBrunswick,New Brunswick Reds,Algoma Thunderbirds
2024-2025,671807d04c305e214a448355,ThompsonRivers@MacEwan,MacEwan University Griffins,Thompson Rivers University Wolfpack
2024-2025,66d5d55480268844545cd927,MountRoyal@Brock,Brock Badgers,Mount Royal Cougars
2024-2025,66d36a95ae35cd516dee3fe2,BritishColumbia@Regina,Regina (Canada) Cougars,British Columbia Thunderbirds
2024-2025,6715c997f36cb9288031d136,QuebecMontreal@QueensOntario,Queens (ON) University Golden Gaels,University Quebec - Montreal
2024-2025,671401bf480700636164164b,CapeBreton@Concordia(QUE),Concordia (QUE) Stingers,Cape Breton Capers
2024-2025,6715407d694c312d66fa613e,FraserValley@MemorialCan,Memorial Sea-Hawks,Fraser Valley Cascades
2024-2025,670eecf3ec091f803abb097c,StFrancisXavier@NorthernBC,Northern British Columbia Timberwolves,St. Francis Xavier X-Women
2024-2025,671401bf480700636164164a,McMaster@WesternOntario,Western Ontario Mustangs,McMaster Marauders
2024-2025,6715ac4fe5553adbcc0f33d3,QuebecMontreal@CarletonUni,Carleton University Ravens,University Quebec - Montreal
2024-2025,66d605603664b69ade85025a,Concordia(QUE)@Laurier,Wilfrid Laurier,Concordia (QUE) Stingers
2024-2025,66d5d2fea224de1849e2e4b5,Algoma@Dalhousie,Dalhousie Tigers,Algoma Thunderbirds
2024-2025,66d5ff84ec5f00806b01244e,FraserValley@Waterloo,Waterloo Warriors,Fraser Valley Cascades
2024-2025,66d38a38bf67a7f88735c5e1,Regina@Victoria,Victoria Vikes,Regina (Canada) Cougars
2024-2025,670eecf3ec091f803abb097b,NorthernBC@McGill,McGill University Martlets,Northern British Columbia Timberwolves
2024-2025,66d36135e54db750e29738a5,Alberta@BritishColumbia,British Columbia Thunderbirds,Alberta Pandas
2024-2025,66d365e5171fa05d9b725935,MacEwan@BCOkanagan,British Columbia - Okanagan,MacEwan University Griffins
2024-2025,6712d5bb68279966d25e4b5d,MemorialCan@Windsor,Windsor Lancers,Memorial Sea-Hawks
