Season,GameID,UTCDate,GameName,Team1_FullName,Team2_FullName,GameID_DB
2015-2016,56cb53a350238a16475e5697,2016-02-21T00:00:00Z,Saskatchewan@Regina,Regina (Canada) Cougars,Saskatchewan Huskies,W20160221REGSAS
2015-2016,56cc710150238a16475e91c5,2016-02-20T23:00:00Z,ConcordiaQuebec@Bishops,Bishops Gaiters,Concordia (QUE) Stingers,W20160220BISCON
2015-2016,56cafbf350238a16475b8542,2016-02-20T23:00:00Z,TorontoVarBlues@Lakehead,Lakehead University Thunderwolves,Toronto Varsity Blues,W20160220LAKTOR
2015-2016,56ca555450238a16475b4d3f,2016-02-20T23:00:00Z,Waterloo@CarletonUni,Carleton University Ravens,Waterloo Warriors,W20160220CARWAT
2015-2016,56cb784750238a16475e5d3e,2016-02-20T23:00:00Z,Laurentian@McMaster,McMaster Marauders,Laurentian Voyageurs ,W20160220MACUNK
2015-2016,56cb060550238a16475b857f,2016-02-20T23:00:00Z,Winnipeg@BritishColumbia,British Columbia Thunderbirds,Winnipeg Wesmen,W20160220UBCWIN
2015-2016,56cc5f9a50238a16475e8fc0,2016-02-20T23:00:00Z,Nipissing@Brock,Brock Badgers,Nipissing Lakers,W20160220BRONIP
2015-2016,56cac33650238a16475b7ae7,2016-02-20T23:00:00Z,Laurier@UniOttawa,Ottawa Gee-Gees,Wilfrid Laurier,W20160220OTTWLU
2015-2016,56c9b88b50238a16475b46ec,2016-02-20T18:00:00Z,Windsor@WesternOntario,Western Ontario Mustangs,Windsor Lancers,W20160220WESWIN
2015-2016,56c91ecc50238a16475b161a,2016-02-20T02:00:00Z,BCOkanagan @ThompsonRivers,Thompson Rivers University Wolfpack,British Columbia - Okanagan ,W20160220TRUUNK
2015-2016,56c8df0c50238a16475b158d,2016-02-20T02:00:00Z,BrandonUni@Victoria,Victoria Vikes,Brandon University Bobcats,W20160220VICBRA
2015-2016,56c8abf450238a16475b10ff,2016-02-20T01:00:00Z,TrinityWestern@Lethbridge,Lethbridge Pronghorns,Trinity Western Spartans,W20160220LETTWU
2015-2016,56c8a5de50238a16475b10f8,2016-02-20T01:00:00Z,NorthernBC@MacEwan,MacEwan University Griffins,Northern British Columbia Timberwolves,W20160220MACUNBC
2015-2016,56c8dcb750238a16475b158b,2016-02-20T01:00:00Z,FraserValley@MountRoyal,Mount Royal Cougars ,Fraser Valley Cascades,W20160220UNKUFV
2015-2016,56c8dc3d50238a16475b1588,2016-02-20T00:00:00Z,Winnipeg@BritishColumbia,British Columbia Thunderbirds,Winnipeg Wesmen,W20160220UBCWIN
2015-2016,56c8add650238a16475b1102,2016-02-20T00:00:00Z,Saskatchewan@Regina,Regina (Canada) Cougars,Saskatchewan Huskies,W20160220REGSAS
2015-2016,56c982c750238a16475b3061,2016-02-19T23:00:00Z,Laurentian@Brock,Brock Badgers,Laurentian Voyageurs ,W20160219BROUNK
2015-2016,56c986c750238a16475b366a,2016-02-19T23:00:00Z,NewBrunswick@Acadia,Acadia Axewomen,New Brunswick Varsity Reds,W20160219ACAUNB
2015-2016,56c902aa50238a16475b15ea,2016-02-19T23:00:00Z,Nipissing@McMaster,McMaster Marauders,Nipissing Lakers,W20160219MACNIP
2015-2016,56c8a38550238a16475b10f7,2016-02-19T23:00:00Z,RyersonUni@Lakehead,Lakehead University Thunderwolves,Ryerson University Rams,W20160219LAKUNK
2015-2016,56c8b4dc50238a16475b110b,2016-02-19T23:00:00Z,TorontoVarBlues@Guelph,Guelph Gryphons,Toronto Varsity Blues,W20160219GUETOR
2015-2016,56c8b5ce50238a16475b110c,2016-02-19T23:00:00Z,Waterloo@UniOttawa,Ottawa Gee-Gees,Waterloo Warriors,W20160219OTTWAT
2015-2016,56c8c90350238a16475b1574,2016-02-19T23:00:00Z,York@Algoma,Algoma Thunderbirds,York (ONT) Lions,W20160219ALGYOR
2015-2016,56c8948550238a16475b106a,2016-02-19T23:00:00Z,Laurier@CarletonUni,Carleton University Ravens,Wilfrid Laurier,W20160219CARWLU
2015-2016,56c6431a50238a16475a919b,2016-02-17T23:00:00Z,RyersonUni@Guelph,Guelph Gryphons,Toronto Metropolitan University,W20160217GUETMU
2015-2016,56c1a0b950238a164757ce22,2016-02-14T01:00:00Z,MacEwan@BCOkanagan ,British Columbia - Okanagan ,MacEwan University Griffins,W20160214UNKMAC
2015-2016,56c1c89150238a164757d448,2016-02-14T01:00:00Z,ThompsonRivers@FraserValley,Fraser Valley Cascades,Thompson Rivers University Wolfpack,W20160214UFVTRU
2015-2016,56c2edfe50238a164757e437,2016-02-14T01:00:00Z,ManitobaBisons@TrinityWestern,Trinity Western Spartans,Manitoba Bisons,W20160214TWUMAN
2015-2016,56c202a150238a164757d583,2016-02-14T01:00:00Z,MountRoyal@NorthernBC,Northern British Columbia Timberwolves,Mount Royal Cougars ,W20160214UNBCUNK
2015-2016,56c1ace950238a164757ce3e,2016-02-14T00:15:00Z,Alberta@Saskatchewan,Saskatchewan Huskies,Alberta Pandas,W20160214SASALB
2015-2016,56c331f550238a164757ee91,2016-02-14T00:00:00Z,Lethbridge@Winnipeg,Winnipeg Wesmen,Lethbridge Pronghorns,W20160214WINLET
2015-2016,56c1229650238a164757cc1e,2016-02-13T23:00:00Z,Nipissing@Laurentian,Laurentian Voyageurs,Nipissing Lakers,W20160213LAUNIP
2015-2016,56c2f5f950238a164757e448,2016-02-13T23:00:00Z,StFrancisXavier@NewBrunswick,New Brunswick Varsity Reds,St. Francis Xavier X-Men,W20160213UNBUNK
2015-2016,56c1b4ce50238a164757d41f,2016-02-13T23:00:00Z,BritishColumbia@BrandonUni,Brandon University Bobcats,British Columbia Thunderbirds,W20160213BRAUBC
2015-2016,56c0c28f50238a164757ca07,2016-02-13T23:00:00Z,Algoma@RyersonUni,Ryerson University Rams,Algoma Thunderbirds,W20160213UNKALG
2015-2016,56c10a4550238a164757cc04,2016-02-13T23:00:00Z,Lakehead@Laurier,Wilfrid Laurier,Lakehead University Thunderwolves,W20160213WLULAK
2015-2016,56c14e5c50238a164757cd16,2016-02-13T23:00:00Z,Guelph@Waterloo,Waterloo Warriors,Guelph Gryphons,W20160213WATGUE
2015-2016,56c20fbc50238a164757d61d,2016-02-13T23:00:00Z,CarletonUni@McMaster,McMaster Marauders,Carleton University Ravens,W20160213MACCAR
2015-2016,56c1a0b950238a164757ce23,2016-02-13T23:00:00Z,Windsor@QueensOntario,Queens (ON) University Golden Gaels,Windsor Lancers,W20160213QUEWIN
2015-2016,56c3220450238a164757ee1d,2016-02-13T23:00:00Z,CapeBreton@SaintMarys,Saint Mary's (CAN) Huskies  ,Cape Breton Capers,W20160213UNKCB
2016-2017,58c2ae6c35268c61b069df94,2017-03-12T17:00:00Z,CIS - Laval@McGill,McGill University Martlets,Laval University,W20170312MCGLAV
2016-2017,58c2ae6c35268c61b069df90,2017-03-12T14:00:00Z,CarletonUni@QueensOntario,Queens (ON) University Golden Gaels,Carleton University Ravens,W20170312QUECAR
2016-2017,58c51f0635268c61b0a7e02f,2017-03-12T00:00:00Z,CIS -  Regina@Saskatchewan,Saskatchewan Huskies,Regina (Canada) Cougars,W20170312SASREG
2016-2017,58c2ae6c35268c61b069df8b,2017-03-11T21:00:00Z,CarletonUni@CIS - McGill,McGill University Martlets,Carleton University Ravens,W20170311MCGCAR
2016-2017,58c2ae6c35268c61b069df87,2017-03-11T19:00:00Z,CIS - Laval@QueensOntario,Queens (ON) University Golden Gaels,Laval University,W20170311QUELAV
2016-2017,58c3d10c35268c61b003db03,2017-03-11T01:00:00Z,Regina@CIS - Victoria,Victoria Vikes,Regina (Canada) Cougars,W20170311VICREG
2016-2017,58c2ae6c35268c61b069df81,2017-03-10T23:00:00Z,CIS - CapeBreton@Saskatchewan,Saskatchewan Huskies,Cape Breton Capers,W20170310SASCB
2016-2017,58c0fe0035268c61b078dd1e,2017-03-09T08:27:00Z,Regina@CIS - McGill,McGill University Martlets,Regina (Canada) Cougars,W20170309MCGREG
2016-2017,58c2092f35268c61b00782ba,2017-03-09T08:27:00Z,CapeBreton@CIS - QueensOntario,Queens (ON) University Golden Gaels,Cape Breton Capers,W20170309QUECB
2016-2017,58c0fe0035268c61b078dd22,2017-03-09T08:27:00Z,CIS - CarletonUni@Victoria,Victoria Vikes,Carleton University Ravens,W20170309VICCAR
2016-2017,58c2161435268c61b00d3add,2017-03-09T08:27:00Z,Laval@CIS - Saskatchewan,Saskatchewan Huskies,Laval University,W20170309SASLAV
2016-2017,58b9dfbb35268c61b0bb3387,2017-03-05T08:27:00Z,AUS - Acadia@CapeBreton,Cape Breton Capers,Acadia Axewomen,W20170305CBACA
2016-2017,58b9dfbb35268c61b0bb3380,2017-03-04T08:27:00Z,AUS - Acadia@SaintMary's(CAN),Saint Mary's (CAN) Huskies  ,Acadia Axewomen,W20170304UNKACA
2016-2017,58b9e6c335268c61b0bd6453,2017-03-04T08:27:00Z,RSEQ - Concordia(QUE)@McGill,McGill University Martlets,Concordia (QUE) Stingers,W20170304MCGCON
2016-2017,58adfd8c35268c61b0da8622,2017-03-04T08:27:00Z,Ontario - Windsor@McMaster,McMaster Marauders,Windsor Lancers,W20170304MACWIN
2016-2017,58b1fc9635268c61b039991f,2017-03-04T08:27:00Z,CanadaWest - Regina@Saskatchewan,Saskatchewan Huskies,Regina (Canada) Cougars,W20170304SASREG
2016-2017,58adfd8c35268c61b0da8626,2017-03-04T08:27:00Z,Ontario - CarletonUni@QueensOntario,Queens (ON) University Golden Gaels,Carleton University Ravens,W20170304QUECAR
2016-2017,58b9dfbb35268c61b0bb3383,2017-03-04T08:27:00Z,AUS - CapeBreton@NewBrunswick,New Brunswick Varsity Reds,Cape Breton Capers,W20170304UNBCB
2016-2017,58b9dfbb35268c61b0bb337a,2017-03-03T08:27:00Z,AUS - Acadia@PrinceEdward,Prince Edward Island Panthers,Acadia Axewomen,W20170303UPEIACA
2016-2017,58adfd8c35268c61b0da861d,2017-03-03T08:27:00Z,Ontario - Windsor@QueensOntario,Queens (ON) University Golden Gaels,Windsor Lancers,W20170303QUEWIN
2016-2017,58b1fc9635268c61b0399918,2017-03-03T08:27:00Z,CanadaWest - Winnipeg@Regina,Regina (Canada) Cougars,Winnipeg Wesmen,W20170303REGWIN
2016-2017,58b9dfbb35268c61b0bb337e,2017-03-03T08:27:00Z,AUS - MemorialCan@CapeBreton,Cape Breton Capers,Memorial Sea-Hawks,W20170303CBMEM
2016-2017,58adfd8c35268c61b0da861f,2017-03-03T08:27:00Z,Ontario - McMaster@CarletonUni,Carleton University Ravens,McMaster Marauders,W20170303CARMAC
2016-2017,58b1fc9635268c61b0399914,2017-03-03T08:27:00Z,CanadaWest - Alberta@Saskatchewan,Saskatchewan Huskies,Alberta Pandas,W20170303SASALB
2016-2017,58b9e6c335268c61b0bd6450,2017-03-02T08:27:00Z,RSEQ - QuebecMontreal@McGill,McGill University Martlets,University Quebec - Montreal,W20170302MCGUQA
2016-2017,57d76ed85762021398cd4a60,2017-02-25T23:00:00Z,SaintMary's(CAN)@CapeBreton,Cape Breton Capers,Saint Mary's (CAN) Huskies  ,W20170225CBUNK
2016-2017,57d76ed85762021398cd4a5f,2017-02-25T23:00:00Z,PrinceEdward@StFrancisXavier,St. Francis Xavier X-Women,Prince Edward Island Panthers,W20170225SFXUPEI
2016-2017,57dc84961c496ea6cc6d1774,2017-02-25T22:00:00Z,Bishops@QuebecMontreal,University Quebec - Montreal,Bishops Gaiters,W20170225UQABIS
2016-2017,58adfd8c35268c61b0da8603,2017-02-25T20:00:00Z,Ontario - Lakehead@QueensOntario,Queens (ON) University Golden Gaels,Lakehead University Thunderwolves,W20170225QUELAK
2016-2017,58adfd8c35268c61b0da8600,2017-02-25T20:00:00Z,Ontario - Laurier@CarletonUni,Carleton University Ravens,Wilfrid Laurier,W20170225CARWLU
2016-2017,58adfd8c35268c61b0da85fb,2017-02-25T20:00:00Z,Ontario - RyersonUni@Windsor,Windsor Lancers,Ryerson University Rams,W20170225WINUNK
2016-2017,58adfd8c35268c61b0da85f7,2017-02-25T20:00:00Z,Ontario - WesternOntario@McMaster,McMaster Marauders,Western Ontario Mustangs,W20170225MACWES
2016-2017,58b0f03b35268c61b0a6d514,2017-02-25T19:00:00Z,CandaWest - FraserValley@Saskatchewan,Saskatchewan Huskies,Fraser Valley Cascades,W20170225SASUFV
2016-2017,57dc86e81c496ea6cc6d1780,2017-02-25T19:00:00Z,Laval@Concordia(QUE),Concordia (QUE) Stingers,Laval University,W20170225CONLAV
2016-2017,58b0f03b35268c61b0a6d511,2017-02-25T18:30:00Z,CandaWest - Victoria@Winnipeg,Winnipeg Wesmen,Victoria Vikes,W20170225WINVIC
2016-2017,57d76ed85762021398cd4a5e,2017-02-25T18:00:00Z,MemorialCan@Acadia,Acadia Axewomen,Memorial Sea-Hawks,W20170225ACAMEM
2016-2017,57d76ed85762021398cd4a5a,2017-02-24T23:00:00Z,MemorialCan@Acadia,Acadia Axewomen,Memorial Sea-Hawks,W20170224ACAMEM
2016-2017,57d76ed85762021398cd4a5c,2017-02-24T23:00:00Z,NewBrunswick@StFrancisXavier,St. Francis Xavier X-Men,New Brunswick Varsity Reds,W20170224UNKUNB
2016-2017,57d76ed85762021398cd4a5d,2017-02-24T23:00:00Z,PrinceEdward@Dalhousie,Dalhousie Tigers,Prince Edward Island Panthers,W20170224DALUPEI
2016-2017,57d76ed85762021398cd4a5b,2017-02-24T23:00:00Z,SaintMary's(CAN)@CapeBreton,Cape Breton Capers,Saint Mary's (CAN) Huskies  ,W20170224CBUNK
2016-2017,58adf7b035268c61b0d7f7e3,2017-02-24T22:00:00Z,CanadaWest - Victoria@Winnipeg,Winnipeg Wesmen,Victoria Vikes,W20170224WINVIC
2016-2017,58adf7b035268c61b0d7f7eb,2017-02-24T22:00:00Z,CanadaWest - BritishColumbia@Alberta,Alberta Pandas,British Columbia Thunderbirds,W20170224ALBUBC
2016-2017,58adf7b035268c61b0d7f7e7,2017-02-24T22:00:00Z,CanadaWest - TrinityWestern@Regina,Regina (Canada) Cougars,Trinity Western Spartans,W20170224REGTWU
2016-2017,58adf7b035268c61b0d7f7e0,2017-02-24T22:00:00Z,CanadaWest - FraserValley@Saskatchewan,Saskatchewan Huskies,Fraser Valley Cascades,W20170224SASUFV
2016-2017,57dc88d61c496ea6cc6d1a7c,2017-02-23T23:00:00Z,McGill@Laval,Laval University,McGill University Martlets,W20170223LAVMCG
2016-2017,58adf7b035268c61b0d7f7d9,2017-02-23T22:00:00Z,CanadaWest - TrinityWestern@Regina,Regina (Canada) Cougars,Trinity Western Spartans,W20170223REGTWU
2016-2017,58adf7b035268c61b0d7f7d5,2017-02-23T22:00:00Z,CanadaWest - Victoria@Winnipeg,Winnipeg Wesmen,Victoria Vikes,W20170223WINVIC
2016-2017,58adf7b035268c61b0d7f7dd,2017-02-23T22:00:00Z,CanadaWest - BritishColumbia@Alberta,Alberta Pandas,British Columbia Thunderbirds,W20170223ALBUBC
2016-2017,58adf7b035268c61b0d7f7d0,2017-02-23T22:00:00Z,CanadaWest - FraserValley@Saskatchewan,Saskatchewan Huskies,Fraser Valley Cascades,W20170223SASUFV
2016-2017,58adf7b035268c61b0d7f7ba,2017-02-22T23:00:00Z,Ontario - TorontoVarBlues@Laurier,Wilfrid Laurier,Toronto Varsity Blues,W20170222WLUTOR
2016-2017,57dc84961c496ea6cc6d1773,2017-02-22T23:00:00Z,Concordia(QUE)@Bishops,Bishops Gaiters,Concordia (QUE) Stingers,W20170222BISCON
2016-2017,58adfd8c35268c61b0da85f4,2017-02-22T20:00:00Z,Ontario - WesternOntario@UniOttawa,Ottawa Gee-Gees,Western Ontario Mustangs,W20170222OTTWES
2016-2017,58adfd8c35268c61b0da85ef,2017-02-22T20:00:00Z,Ontario - Lakehead@Brock,Brock Badgers,Lakehead University Thunderwolves,W20170222BROLAK
2016-2017,58ae324735268c61b0f22726,2017-02-22T20:00:00Z,Ontario - York(ONT)@RyersonUni,Ryerson University Rams,York (ONT) Lions,W20170222UNKYOR
2016-2017,58aa760635268c61b0a4405d,2017-02-19T18:00:00Z,CanadaWest - Calgary@FraserValley,Fraser Valley Cascades,Calgary Dinos,W20170219UFVCAL
2016-2017,57d76ed85762021398cd4a59,2017-02-19T18:00:00Z,CapeBreton@PrinceEdward,Prince Edward Island Panthers,Cape Breton Capers,W20170219UPEICB
2016-2017,57d8c5f15762021398cd599d,2017-02-18T23:00:00Z,TorontoVarBlues@CarletonUni,Carleton University Ravens,Toronto Varsity Blues,W20170218CARTOR
2016-2017,57d8c5075762021398cd599b,2017-02-18T23:00:00Z,RyersonUni@UniOttawa,Ottawa Gee-Gees,Ryerson University Rams,W20170218OTTUNK
2016-2017,57d76ed85762021398cd4a58,2017-02-18T23:00:00Z,Acadia@Dalhousie,Dalhousie Tigers,Acadia Axewomen,W20170218DALACA
2016-2017,57d8c5f15762021398cd599e,2017-02-18T23:00:00Z,Nipissing@Algoma,Algoma Thunderbirds,Nipissing Lakers,W20170218ALGNIP
2016-2017,57d8c5075762021398cd599a,2017-02-18T23:00:00Z,Laurier@Lakehead,Lakehead University Thunderwolves,Wilfrid Laurier,W20170218LAKWLU
2016-2017,57d8c5f15762021398cd599c,2017-02-18T23:00:00Z,Waterloo@Guelph,Guelph Gryphons,Waterloo Warriors,W20170218GUEWAT
2016-2017,58a676fb35268c61b03be47d,2017-02-18T22:00:00Z,CanadaWest - NorthernBC@BritishColumbia,British Columbia Thunderbirds,Northern British Columbia Timberwolves,W20170218UBCUNBC
2016-2017,58a676fb35268c61b03be481,2017-02-18T22:00:00Z,CanadaWest - MacEwan@Victoria,Victoria Vikes,MacEwan University Griffins,W20170218VICMAC
2016-2017,58a676fb35268c61b03be47f,2017-02-18T22:00:00Z,CanadaWest - Calgary@FraserValley,Fraser Valley Cascades,Calgary Dinos,W20170218UFVCAL
2016-2017,57dc84961c496ea6cc6d1772,2017-02-18T18:00:00Z,Bishops@McGill,McGill University Martlets,Bishops Gaiters,W20170218MCGBIS
2016-2017,57d8c5075762021398cd5999,2017-02-18T18:00:00Z,Brock@Windsor,Windsor Lancers,Brock Badgers,W20170218WINBRO
2016-2017,57d8c5075762021398cd5998,2017-02-18T18:00:00Z,McMaster@WesternOntario,Western Ontario Mustangs,McMaster Marauders,W20170218WESMAC
2016-2017,57dc88d61c496ea6cc6d1a80,2017-02-17T23:00:00Z,QuebecMontreal@Laval,Laval University,University Quebec - Montreal,W20170217LAVUQA
2016-2017,57d76ed85762021398cd4a57,2017-02-17T23:00:00Z,CapeBreton@NewBrunswick,New Brunswick Varsity Reds,Cape Breton Capers,W20170217UNBCB
2016-2017,57d8c5075762021398cd5995,2017-02-17T23:00:00Z,RyersonUni@CarletonUni,Carleton University Ravens,Ryerson University Rams,W20170217CARUNK
2016-2017,57d8c5075762021398cd5993,2017-02-17T23:00:00Z,Waterloo@Lakehead,Lakehead University Thunderwolves,Waterloo Warriors,W20170217LAKWAT
2016-2017,57d76cf75762021398cd4a55,2017-02-17T23:00:00Z,StFrancisXavier@Acadia,Acadia Axewomen,St. Francis Xavier X-Men,W20170217ACAUNK
2016-2017,57d8c5075762021398cd5996,2017-02-17T23:00:00Z,Laurentian@Algoma,Algoma Thunderbirds,Laurentian Voyageurs ,W20170217ALGUNK
2016-2017,57d8c5075762021398cd5997,2017-02-17T23:00:00Z,York(ONT)@QueensOntario,Queens (ON) University Golden Gaels,York (ONT) Lions,W20170217QUEYOR
2016-2017,58a7d43335268c61b0f371b7,2017-02-17T23:00:00Z,SaintMary's(CAN)@Dalhousie,Dalhousie Tigers,Saint Mary's (CAN) Huskies  ,W20170217DALUNK
2016-2017,57d8c5075762021398cd5994,2017-02-17T23:00:00Z,TorontoVarBlues@UniOttawa,Ottawa Gee-Gees,Toronto Varsity Blues,W20170217OTTTOR
2016-2017,58a676fb35268c61b03be479,2017-02-17T22:00:00Z,CanadaWest - BrandonUni@TrinityWestern,Trinity Western Spartans,Brandon University Bobcats,W20170217TWUBRA
2016-2017,58a676fb35268c61b03be46f,2017-02-17T22:00:00Z,CanadaWest - NorthernBC@BritishColumbia,British Columbia Thunderbirds,Northern British Columbia Timberwolves,W20170217UBCUNBC
2016-2017,58a676fb35268c61b03be474,2017-02-17T22:00:00Z,CanadaWest - Calgary@FraserValley,Fraser Valley Cascades,Calgary Dinos,W20170217UFVCAL
2016-2017,58a676fb35268c61b03be476,2017-02-17T22:00:00Z,CanadaWest - MacEwan@Victoria,Victoria Vikes,MacEwan University Griffins,W20170217VICMAC
2016-2017,57dc86e81c496ea6cc6d177f,2017-02-16T23:00:00Z,McGill@Concordia(QUE),Concordia (QUE) Stingers,McGill University Martlets,W20170216CONMCG
2016-2017,58a676fb35268c61b03be46d,2017-02-16T22:00:00Z,CanadaWest - BrandonUni@TrinityWestern,Trinity Western Spartans,Brandon University Bobcats,W20170216TWUBRA
2016-2017,57d8c5075762021398cd5992,2017-02-15T23:00:00Z,McMaster@Windsor,Windsor Lancers,McMaster Marauders,W20170215WINMAC
2016-2017,57d8c4a75762021398cd5991,2017-02-15T23:00:00Z,Brock@WesternOntario,Western Ontario Mustangs,Brock Badgers,W20170215WESBRO
2016-2017,57d4d9e95762021398cce277,2017-02-13T00:00:00Z,Lethbridge@Alberta,Alberta Pandas,Lethbridge Pronghorns,W20170213ALBLET
2016-2017,57d76cf75762021398cd4a54,2017-02-12T17:00:00Z,PrinceEdward@MemorialCan,Memorial Sea-Hawks,Prince Edward Island Panthers,W20170212MEMUPEI
2016-2017,57d4e1de5762021398cce289,2017-02-12T01:00:00Z,FraserValley@BCOkanagan ,British Columbia - Okanagan ,Fraser Valley Cascades,W20170212UNKUFV
2016-2017,57d4a8bc5762021398ccdf74,2017-02-12T01:00:00Z,Saskatchewan@NorthernBC,Northern British Columbia Timberwolves,Saskatchewan Huskies,W20170212UNBCSAS
2016-2017,57d4b5545762021398ccdfbd,2017-02-12T01:00:00Z,Winnipeg@Victoria,Victoria Vikes,Winnipeg Wesmen,W20170212VICWIN
2016-2017,57d4c97d5762021398cce237,2017-02-12T01:00:00Z,BritishColumbia@TrinityWestern,Trinity Western Spartans,British Columbia Thunderbirds,W20170212TWUUBC
2016-2017,57dc84961c496ea6cc6d1771,2017-02-12T01:00:00Z,Laval@Bishops,Bishops Gaiters,Laval University,W20170212BISLAV
2016-2017,57d4dc3c5762021398cce280,2017-02-12T00:00:00Z,ThompsonRivers@Regina,Regina (Canada) Cougars,Thompson Rivers University Wolfpack,W20170212REGTRU
2016-2017,57d4afbb5762021398ccdf9a,2017-02-12T00:00:00Z,MacEwan@Calgary,Calgary Dinos,MacEwan University Griffins,W20170212CALMAC
2016-2017,57d4ab7f5762021398ccdf86,2017-02-11T23:00:00Z,MountRoyal@ManitobaBisons,Manitoba Bisons,Mount Royal Cougars ,W20170211MANUNK
2016-2017,58a0318335268c61b0c37797,2017-02-11T23:00:00Z,CarletonUni@York(ONT),York (ONT) Lions,Carleton University Ravens,W20170211YORCAR
2016-2017,57d8c4a75762021398cd598d,2017-02-11T23:00:00Z,Algoma@McMaster,McMaster Marauders,Algoma Thunderbirds,W20170211MACALG
2016-2017,57d76cf75762021398cd4a53,2017-02-11T23:00:00Z,Acadia@SaintMary's(CAN),Saint Mary's (CAN) Huskies  ,Acadia Axewomen,W20170211UNKACA
2016-2017,57dc86e81c496ea6cc6d177e,2017-02-11T23:00:00Z,Concordia(QUE)@QuebecMontreal,University Quebec - Montreal,Concordia (QUE) Stingers,W20170211UQACON
2016-2017,57d76cf75762021398cd4a52,2017-02-11T23:00:00Z,PrinceEdward@MemorialCan,Memorial Sea-Hawks,Prince Edward Island Panthers,W20170211MEMUPEI
2017-2018,5aa623f02cb661f293011987,2018-03-11T23:30:00Z,USport - Saskatchewan@Carleton,Carleton University Ravens,Saskatchewan Huskies,W20180311CARSAS
2017-2018,5aa5fd002cb661f293b43cbf,2018-03-11T20:30:00Z,USport - McGill@Regina,Regina (Canada) Cougars,McGill University Martlets,W20180311REGMCG
2017-2018,5aa4e85b2cb661f29389456a,2018-03-11T00:00:00Z,USport - Saskatchewan@Regina,Regina (Canada) Cougars,Saskatchewan Huskies,W20180311REGSAS
2017-2018,5aa4940f2cb661f2930d2a85,2018-03-10T20:00:00Z,USport - McGill@CarletonUni,Carleton University Ravens,McGill University Martlets,W20180310CARMCG
2017-2018,5aa460722cb661f293f0d4b0,2018-03-10T17:00:00Z,USport - Calgary@Laval,Laval University,Calgary Dinos,W20180310LAVCAL
2017-2018,5aa39fae2cb661f2936b8f22,2018-03-10T01:00:00Z,Laval@USport - Acadia,Acadia Axewomen,Laval University,W20180310ACALAV
2017-2018,5aa39de42cb661f293587320,2018-03-09T23:00:00Z,USport - Calgary@McMaster,McMaster Marauders,Calgary Dinos,W20180309MACCAL
2017-2018,5aa2632d2cb661f2934645e2,2018-03-09T02:00:00Z,Saskatchewan@USport - Acadia,Acadia Axewomen,Saskatchewan Huskies,W20180309ACASAS
2017-2018,5aa25fc02cb661f2932f8aab,2018-03-09T00:00:00Z,USport - Laval@Regina,Regina (Canada) Cougars,Laval University,W20180309REGLAV
2017-2018,5aa333db2cb661f29324a94e,2018-03-08T21:00:00Z,USport - McMaster@McGill,McGill University Martlets,McMaster Marauders,W20180308MCGMAC
2017-2018,5aa2594c2cb661f29301f746,2018-03-08T19:00:00Z,USport - Calgary@CarletonUni,Carleton University Ravens,Calgary Dinos,W20180308CARCAL
2017-2018,5a9c8da72cb661f2933efd48,2018-03-04T18:00:00Z,AUS - PrinceEdward@Acadia,Acadia Axewomen,Prince Edward Island Panthers,W20180304ACAUPEI
2017-2018,5a9c100d2cb661f29342d159,2018-03-04T02:00:00Z,CanadaWest - Calgary@TrinityWestern,Trinity Western Spartans,Calgary Dinos,W20180304TWUCAL
2017-2018,5a9bb4842cb661f29392057e,2018-03-03T20:00:00Z,AUS - PrinceEdward@CapeBreton,Cape Breton Capers,Prince Edward Island Panthers,W20180303CBUPEI
2017-2018,5a9bba4b2cb661f293d8f3f4,2018-03-03T20:00:00Z,RSEQ - McGill@Laval,Laval University,McGill University Martlets,W20180303LAVMCG
2017-2018,5a9be39c2cb661f293aa6e3c,2018-03-03T18:00:00Z,OUA - CarletonUni@McMaster,McMaster Marauders,Carleton University Ravens,W20180303MACCAR
2017-2018,5a9b26fb2cb661f2932b2800,2018-03-03T18:00:00Z,AUS - SaintMary's(CAN)@Acadia,Acadia Axewomen,Saint Mary's (CAN) Huskies,W20180303ACASMU
2017-2018,5a9a848a2cb661f2931d6ad4,2018-03-03T01:00:00Z,CanadaWest - Saskatchewan@Regina,Regina (Canada) Cougars,Saskatchewan Huskies,W20180303REGSAS
2017-2018,5a99f62d2cb661f293340c4c,2018-03-02T08:27:00Z,AUS - MemorialCan@SaintMary's(CAN),Saint Mary's (CAN) Huskies  ,Memorial Sea-Hawks,W20180302UNKMEM
2017-2018,5a99f92c2cb661f2935eb031,2018-03-02T08:27:00Z,AUS - NewBrunswick@PrinceEdward,Prince Edward Island Panthers,New Brunswick Varsity Reds,W20180302UPEIUNB
2017-2018,5a97e5472cb661f2937bf630,2018-02-28T23:00:00Z,OUA - UniOttawa@McMaster,McMaster Marauders,Ottawa Gee-Gees,W20180228MACOTT
2017-2018,5a97ba922cb661f293484505,2018-02-28T11:00:00Z,OUA - Windsor@CarletonUni,Carleton University Ravens,Windsor Lancers,W20180228CARWIN
2017-2018,5a98740d2cb661f2937abe72,2018-02-28T05:00:00Z,RSEQ - Bishops@McGill,McGill University Martlets,Bishops Gaiters,W20180228MCGBIS
2017-2018,5a98a0e42cb661f293e61a55,2018-02-28T05:00:00Z,RSEQ - QuebecMontreal@Laval,Laval University,University Quebec - Montreal,W20180228LAVUQA
